title,country,city,link,protocol,ip,port,domain,as_organization,host
,CN,,https://335c0a0a7e325e2846179030ffebd971.youxiwang.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://335c0a0a7e325e2846179030ffebd971.youxiwang.zf.xd.com
,CN,,https://6e42a97fa0afeabbfb7a3dcc93ae6130.xxd.70w.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://6e42a97fa0afeabbfb7a3dcc93ae6130.xxd.70w.zf.xd.com
,CN,,https://f370a510f42f63f2c2b76d440fadf1c0.s61.sxd.737.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://f370a510f42f63f2c2b76d440fadf1c0.s61.sxd.737.zf.xd.com
,CN,,http://f48973a70b5ddb7695b22ff6bde320ca.s23.sxdmi.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",f48973a70b5ddb7695b22ff6bde320ca.s23.sxdmi.zf.xd.com
,CN,,https://9c349a8a7688521558d29dea94cd4131.sxd.renrne.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://9c349a8a7688521558d29dea94cd4131.sxd.renrne.zf.xd.com
,CN,,http://3c0ef5432c77274929e48451eeba958d.sxd.265g.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",3c0ef5432c77274929e48451eeba958d.sxd.265g.zf.xd.com
,CN,,https://4eee7c371e7e749937042fb58323afbf.8899you.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://4eee7c371e7e749937042fb58323afbf.8899you.zf.xd.com
,CN,,http://1d62f9e2851039f3507e238b523320f9.sxd.wan8.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",1d62f9e2851039f3507e238b523320f9.sxd.wan8.zf.xd.com
,CN,,http://3c0e349e8a70c5f3d2642ffd8a650102.renren.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",3c0e349e8a70c5f3d2642ffd8a650102.renren.zf.xd.com
,CN,,http://99ec95a57d36a8d4a0e82a0d06e355b6.s46.sxd.51wan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",99ec95a57d36a8d4a0e82a0d06e355b6.s46.sxd.51wan.zf.xd.com
,CN,,http://6e42a97fa0afeabbfb7a3dcc93ae6130.xxd.70w.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",6e42a97fa0afeabbfb7a3dcc93ae6130.xxd.70w.zf.xd.com
,CN,,https://3c0ef5432c77274929e48451eeba958d.sxd.265g.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://3c0ef5432c77274929e48451eeba958d.sxd.265g.zf.xd.com
,CN,,https://01f731c45c0a7ec35f0fd9c0c4900eb4.hamebean.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://01f731c45c0a7ec35f0fd9c0c4900eb4.hamebean.zf.xd.com
,CN,,https://7c7e7a03c9f07caf34be5e97bb14b1ae.jinshan.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://7c7e7a03c9f07caf34be5e97bb14b1ae.jinshan.zf.xd.com
,CN,,http://01f731c45c0a7ec35f0fd9c0c4900eb4.hamebean.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",01f731c45c0a7ec35f0fd9c0c4900eb4.hamebean.zf.xd.com
,CN,,http://09ecdee0d5e132228f6ab7d8abe76c6e.ssxd.17777.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",09ecdee0d5e132228f6ab7d8abe76c6e.ssxd.17777.zf.xd.com
,CN,,http://2127a32f8ade107ca1c35e7a3c34444c.s3.xxd.wan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",2127a32f8ade107ca1c35e7a3c34444c.s3.xxd.wan.zf.xd.com
,CN,,http://7c7e7a03c9f07caf34be5e97bb14b1ae.jinshan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",7c7e7a03c9f07caf34be5e97bb14b1ae.jinshan.zf.xd.com
,CN,,http://8023d2b71bb90b70d7aec570af1752a9.sxd.wan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",8023d2b71bb90b70d7aec570af1752a9.sxd.wan.zf.xd.com
,CN,,http://36ffe31c8331c1b45c37cbb4b9fdfd73.s390.sxd.4132.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",36ffe31c8331c1b45c37cbb4b9fdfd73.s390.sxd.4132.zf.xd.com
,CN,,http://6074ad6c4f73d3a71d45cad57b438fbd.jiayuan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",6074ad6c4f73d3a71d45cad57b438fbd.jiayuan.zf.xd.com
,CN,,http://e8cead18849de7e00d89d7cb3eebb640.gamebean.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",e8cead18849de7e00d89d7cb3eebb640.gamebean.zf.xd.com
,CN,,http://4eee7c371e7e749937042fb58323afbf.8899you.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",4eee7c371e7e749937042fb58323afbf.8899you.zf.xd.com
,CN,,http://98fb5f6fe1f44e048246feff3a9fc5f2.1212wan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",98fb5f6fe1f44e048246feff3a9fc5f2.1212wan.zf.xd.com
,CN,,http://5d3d29f5df6f5a166580bf65d6db0998.1212wan.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",5d3d29f5df6f5a166580bf65d6db0998.1212wan.zf.xd.com
,CN,,http://8d903b36276ef939811c4c43ed698aaa.huanlang.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",8d903b36276ef939811c4c43ed698aaa.huanlang.zf.xd.com
,CN,,http://438ea03527ef4e9dc31cecc74ae8143e.s13.sxd.52digua.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",438ea03527ef4e9dc31cecc74ae8143e.s13.sxd.52digua.zf.xd.com
,CN,,http://9x507.sxdmob.xd.com:47001,http,81.70.56.205,47001,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x507.sxdmob.xd.com:47001
,CN,,https://www.xd.com:8090,https,203.107.33.10,8090,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.xd.com:8090
,CN,Shanghai,https://cgtw.xdtown.xd.com:8383,https,47.100.46.133,8383,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://cgtw.xdtown.xd.com:8383
eq神仙道官网,CN,,http://eq.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",eq.zf.xd.com
神仙道2官网 - 心动网络,CN,,http://sxd2.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd2.xd.com
,CN,Shanghai,https://festival.sausage.xd.com:9097,https,106.15.193.250,9097,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://festival.sausage.xd.com:9097
,CN,,http://www.xd.com:8090,http,203.107.33.10,8090,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.xd.com:8090
,CN,Shanghai,https://cgt-sh.t3.xd.com:8383,https,47.103.15.9,8383,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://cgt-sh.t3.xd.com:8383
,CN,Beijing,http://login.campfire.xdtown.xd.com:9100,http,47.94.148.15,9100,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",login.campfire.xdtown.xd.com:9100
,CN,Beijing,http://gateway.campfire.xdtown.xd.com:9100,http,47.94.148.15,9100,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",gateway.campfire.xdtown.xd.com:9100
,CN,Shanghai,http://entry-cn-bs.t3.xd.com,http,106.15.54.211,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",entry-cn-bs.t3.xd.com
,CN,,https://s8.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s8.baidu.sxd.xd.com
,CN,Beijing,https://s281.511wan.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s281.511wan.js.xd.com
403 Forbidden,CN,,http://9x286.sxdweb.xd.com,http,81.70.39.175,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x286.sxdweb.xd.com
,CN,Beijing,http://www.s1.js.ym.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.s1.js.ym.xd.com
,CN,,http://s199.baidu.sxd.xd.com,http,49.233.238.53,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,s199.baidu.sxd.xd.com
,CN,,https://s92.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s92.baidu.sxd.xd.com
,CN,Beijing,https://s1128.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1128.ios.js.xd.com
,CN,,https://o69iay0p.youkia.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://o69iay0p.youkia.zf.xd.com
,CN,,https://s71.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s71.baidu.sxd.xd.com
,CN,,https://8ettpqt1f4jiki1.48.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://8ettpqt1f4jiki1.48.xd.com
,CN,Beijing,http://manager.adm.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",manager.adm.js.xd.com
,CN,,https://www.s39.sxd.96pk.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.s39.sxd.96pk.zf.xd.com
,CN,,http://s1.xxd.qxy.lol.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1.xxd.qxy.lol.xd.com
,CN,Beijing,https://s1000.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1000.js.xd.com
,CN,Beijing,https://s3.js.tcs.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s3.js.tcs.xd.com
,CN,,https://s20.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s20.baidu.sxd.xd.com
,CN,Beijing,http://s1210.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1210.js.xd.com
,CN,Beijing,https://s1173.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1173.js.xd.com
,CN,,https://s4.ht17777.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s4.ht17777.zf.xd.com
,CN,Beijing,http://s1545.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1545.ios.js.xd.com
,CN,Beijing,https://go.s0.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://go.s0.js.xd.com
,CN,,https://a01.web.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://a01.web.xd.com
,CN,,http://local.youxiwang.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",local.youxiwang.zf.xd.com
,CN,Beijing,https://s1011.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1011.js.xd.com
,CN,,http://www.httpgamefy.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.httpgamefy.zf.xd.com
,CN,Shanghai,https://pay-intl-beta.spark.xd.com,https,47.101.174.138,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://pay-intl-beta.spark.xd.com
靖仙侠道官网 - 心动网络,CN,,https://jing.lol.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://jing.lol.xd.com
,CN,Beijing,http://s1381.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1381.ios.js.xd.com
,CN,Beijing,https://manage.s2.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://manage.s2.js.xd.com
,CN,Beijing,https://www.s10.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.s10.js.xd.com
,CN,Beijing,https://s1485.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1485.ios.js.xd.com
,CN,,https://www.s23.sxd.tmi.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.s23.sxd.tmi.zf.xd.com
403 Forbidden,CN,,http://9x200.sxdweb.xd.com,http,49.233.17.150,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x200.sxdweb.xd.com
,CN,Beijing,http://www.s50.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.s50.js.xd.com
畅游神仙道官网,CN,,http://yeyou.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",yeyou.zf.xd.com
,CN,Beijing,https://s1013.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1013.js.xd.com
,CN,Beijing,https://s1221.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1221.ios.js.xd.com
,CN,Beijing,https://s1294.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1294.ios.js.xd.com
,CN,,http://sxd.vs.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd.vs.zf.xd.com
,CN,Beijing,http://s1786.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1786.ios.js.xd.com
,CN,Beijing,https://s56.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s56.ios.js.xd.com
,CN,Beijing,https://s1725.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1725.ios.js.xd.com
,CN,Beijing,https://s1133.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1133.ios.js.xd.com
,CN,,http://sxd.1001g.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd.1001g.zf.xd.com
,CN,Beijing,https://s1059.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1059.js.xd.com
,CN,Beijing,http://s1095.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1095.js.xd.com
,CN,Beijing,https://gw001.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://gw001.js.xd.com
,CN,Beijing,https://s1087.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1087.js.xd.com
,CN,Beijing,http://www.s38.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.s38.js.xd.com
HTTP Error 404 - skald,CN,Beijing,http://api.m.hs.xd.com,http,47.94.156.174,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",api.m.hs.xd.com
,CN,,https://www.bd.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.bd.zf.xd.com
,CN,Beijing,http://s1032.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1032.js.xd.com
,CN,Beijing,https://auth.c.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://auth.c.js.xd.com
,CN,Beijing,https://s1180.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1180.js.xd.com
,CN,,http://www.w.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.w.zf.xd.com
,CN,Beijing,http://s199.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s199.js.xd.com
5151平台神仙道官网,CN,,https://5151.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://5151.zf.xd.com
,CN,Beijing,https://l.xd.com,https,101.201.69.245,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://l.xd.com
,CN,Beijing,https://s125.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s125.js.xd.com
,CN,,https://sites.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://sites.xd.com
,CN,,http://s158.baidu.sxd.xd.com,http,49.233.238.53,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,s158.baidu.sxd.xd.com
,CN,,http://www.qxj.mxzj.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.qxj.mxzj.xd.com
mygame1212js仙侠道官网 - 心动网络,CN,,https://mygame1212js.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://mygame1212js.xd.com
,CN,Beijing,http://s1250.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1250.ios.js.xd.com
,CN,Beijing,https://s1246.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1246.ios.js.xd.com
,CN,,https://s1.xxd.70w.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1.xxd.70w.zf.xd.com
,CN,Beijing,http://o69iay0p.js.ss.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.js.ss.xd.com
,CN,Beijing,https://s1148.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1148.ios.js.xd.com
,CN,,https://www.s66.sougou.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.s66.sougou.zf.xd.com
,CN,Beijing,http://o69iay0p.gm.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.gm.js.xd.com
,CN,,https://s31.sxd.gamebecn.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s31.sxd.gamebecn.zf.xd.com
,CN,,https://s20sxd.56.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s20sxd.56.zf.xd.com
,CN,Beijing,http://w.admin.s0.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",w.admin.s0.js.xd.com
404 Not Found,CN,Hefei,https://etg.billboard.indie.xd.com,https,115.231.134.124,443,xd.com,"JINHUA, ZHEJIANG Province, P.R.China.",https://etg.billboard.indie.xd.com
,CN,Beijing,https://s1434.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1434.ios.js.xd.com
403 Forbidden,CN,,http://9x293.sxdweb.xd.com,http,120.53.108.99,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x293.sxdweb.xd.com
,CN,,https://notice-cn.t3.xd.com,https,14.119.65.216,443,xd.com,Chinanet,https://notice-cn.t3.xd.com
,CN,Beijing,https://s1109.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1109.js.xd.com
403 Forbidden,CN,,https://9x385.sxdweb.xd.com,https,49.232.26.181,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://9x385.sxdweb.xd.com
,CN,Beijing,http://s1038.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1038.js.xd.com
,CN,Beijing,http://s1171.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1171.js.xd.com
gamefy游戏专区 - 心动游戏,CN,,https://gamefy.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://gamefy.zf.xd.com
,CN,,http://sxd.92y.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",sxd.92y.zf.xd.com
,CN,Beijing,https://s298.511wan.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s298.511wan.js.xd.com
,CN,,https://s246.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s246.baidu.sxd.xd.com
,CN,Beijing,https://www.s83.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://www.s83.js.xd.com
,CN,Beijing,http://s85.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s85.ios.js.xd.com
,CN,,http://s1.xxd.7ge.lol.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1.xxd.7ge.lol.xd.com
,CN,Beijing,https://s1595.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1595.ios.js.xd.com
,CN,Beijing,https://s61.ios.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s61.ios.js.xd.com
mygame1212仙侠道官网 - 心动网络,CN,,http://mygame1212.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",mygame1212.xd.com
,CN,,http://o69iay0p.gamefy.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",o69iay0p.gamefy.zf.xd.com
,CN,Beijing,http://s19.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s19.ios.js.xd.com
,CN,Beijing,http://s1558.ios.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1558.ios.js.xd.com
403 Forbidden,CN,,http://9x018.sxdcls.xd.com,http,81.70.1.180,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x018.sxdcls.xd.com
,CN,Beijing,https://s.js.tcs.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s.js.tcs.xd.com
,CN,,https://game.96pk.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://game.96pk.zf.xd.com
,CN,Beijing,http://s94.511wan.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s94.511wan.js.xd.com
,CN,Beijing,https://s1197.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1197.js.xd.com
,CN,Beijing,http://s1223.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1223.js.xd.com
,CN,Beijing,http://s1218.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1218.js.xd.com
小智深渊官网 - 心动网络,CN,,http://xz.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",xz.xd.com
Site not found &middot; DreamHost,US,,https://art.xd.com,https,75.119.202.69,443,xd.com,DREAMHOST-AS,https://art.xd.com
,CN,Beijing,https://s1135.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s1135.js.xd.com
,CN,,http://www.yy.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.yy.zf.xd.com
,CN,Beijing,http://1.3.s0.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",1.3.s0.js.xd.com
,CN,,http://www.373.zf.xd.com,http,203.107.33.10,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",www.373.zf.xd.com
,CN,Beijing,http://s1123.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1123.js.xd.com
,CN,Beijing,http://s1050.js.xd.com,http,47.93.13.168,80,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",s1050.js.xd.com
,CN,Beijing,https://s93.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s93.js.xd.com
,CN,,https://lvbu.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://lvbu.xd.com
,CN,,https://007wa.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://007wa.zf.xd.com
,CN,Beijing,https://s174.js.xd.com,https,47.93.13.168,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://s174.js.xd.com
,CN,,https://aecn-prod.eden.xd.com,https,180.163.44.38,443,xd.com,China Telecom Group,https://aecn-prod.eden.xd.com
,CN,,https://sxd.175pt.zf.xd.com,https,203.107.33.10,443,xd.com,"Hangzhou Alibaba Advertising Co.,Ltd.",https://sxd.175pt.zf.xd.com
,CN,,https://s199.baidu.sxd.xd.com,https,49.233.238.53,443,xd.com,Shenzhen Tencent Computer Systems Company Limited,https://s199.baidu.sxd.xd.com
403 Forbidden,CN,,http://9x247.sxdweb.xd.com,http,152.136.97.179,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x247.sxdweb.xd.com
403 Forbidden,CN,,http://9x297.sxdweb.xd.com,http,81.70.27.130,80,xd.com,Shenzhen Tencent Computer Systems Company Limited,9x297.sxdweb.xd.com
